,best_categ
1662,3
1722,3
1726,3
1770,3
1790,3
1842,3
1846,3
1906,3
1910,3
1942,3
1954,3
1962,3
1970,3
1974,3
1978,3
1994,3
2014,3
2018,3
2022,3
2026,3
2034,3
2038,3
2042,3
2057,3
2073,3
2077,3
2085,3
2089,3
2093,3
2109,3
2130,3
2137,3
2141,3
2153,3
2157,3
2205,3
2229,3
2233,3
2237,3
2265,3
2269,3
2309,3
2321,3
2330,3
2334,3
2350,3
2401,3
2414,3
2417,3
2421,3
2478,3
2485,3
2489,3
2501,3
2513,3
2517,3
2526,3
2542,3
2553,3
2558,3
2562,3
2573,3
2578,3
2610,3
2617,3
2669,3
2681,3
2701,3
2733,3
2742,3
2765,3
2778,3
2802,3
2806,3
2813,3
2849,3
2858,3
2874,3
2885,3
2922,3
2937,3
2938,3
2985,3
2986,3
3001,3
3002,3
3009,3
3025,3
3041,3
3050,3
3066,3
3098,3
3114,3
3130,3
3178,3
3193,3
3194,3
3258,3
3322,3
3354,3
3370,3
3374,3
3434,3
3498,3
3585,3
3649,3
3737,3
3953,3
4029,3
4098,3
4162,3
4222,3
4226,3
4273,3
4290,3
4405,3
4409,3
4442,3
4465,3
4469,3
4473,3
4506,3
4537,3
4570,3
4593,3
4597,3
4601,3
4614,3
4617,3
4618,3
4681,3
4682,3
4694,3
4702,3
4714,3
4754,3
4810,3
4881,3
4897,3
4997,3
5054,3
5097,3
5118,3
5122,3
5158,3
5165,3
5174,3
5222,3
5225,3
5229,3
5238,3
5241,3
5286,3
5293,3
5309,3
5366,3
5373,3
5393,3
5421,3
5425,3
5429,3
5445,3
5457,3
5461,3
5465,3
5489,3
5509,3
5553,3
5557,3
5561,3
5565,3
5593,3
5601,3
5609,3
5633,3
5669,3
5897,3
5909,3
5913,3
5929,3
5941,3
5945,3
5957,3
5961,3
5973,3
5977,3
5993,3
6005,3
6009,3
6021,3
6025,3
6041,3
6057,3
6073,3
6089,3
6105,3
6121,3
6137,3
6145,3
6213,3
6321,3
6353,3
6357,3
6401,3
6409,3
6413,3
6417,3
6421,3
6425,3
6485,3
6489,3
6537,3
6557,3
6569,3
6573,3
6597,3
6601,3
6605,3
6613,3
6617,3
6625,3
6673,3
6677,3
6689,3
6717,3
6721,3
6725,3
6745,3
6749,3
6753,3
6757,3
6765,3
6781,3
6817,3
6821,3
6825,3
6829,3
6841,3
6845,3
6861,3
6877,3
6881,3
6885,3
6889,3
6893,3
6901,3
6902,3
6917,3
6949,3
7045,3
7049,3
7053,3
7057,3
7085,3
7117,3
7121,3
7133,3
7181,3
7185,3
7217,3
7221,3
7226,3
7229,3
7233,3
7245,3
7249,3
7261,3
7265,3
7269,3
7281,3
7285,3
7322,3
7325,3
7377,3
7433,3
7449,3
7457,3
7461,3
7465,3
7477,3
7481,3
7497,3
7509,3
7513,3
7529,3
7541,3
7545,3
7561,3
7569,3
7573,3
7577,3
7593,3
7601,3
7605,3
7609,3
7621,3
7625,3
7637,3
7641,3
7649,3
7657,3
7665,3
7669,3
7673,3
7689,3
7713,3
7725,3
7753,3
7777,3
7841,3
7845,3
7849,3
7853,3
7881,3
7885,3
7905,3
7909,3
7913,3
7917,3
7941,3
7945,3
7949,3
7953,3
7969,3
8005,3
8009,3
8013,3
8029,3
8037,3
8045,3
8065,3
8069,3
8073,3
8077,3
8085,3
8089,3
8093,3
8097,3
8101,3
8105,3
8109,3
8133,3
8137,3
8141,3
8145,3
8149,3
8153,3
8157,3
8161,3
8165,3
8173,3
8193,3
8205,3
8209,3
8217,3
8222,3
8233,3
8257,3
8273,3
8289,3
8321,3
8346,3
8349,3
8353,3
8357,3
8385,3
8417,3
8421,3
8425,3
8457,3
8458,3
8601,3
8605,3
8617,3
8621,3
8665,3
8717,3
8781,3
8785,3
8805,3
8809,3
8813,3
8842,3
8845,3
8865,3
8869,3
8873,3
8877,3
8909,3
8917,3
8921,3
8941,3
8969,3
8970,3
8985,3
9001,3
9033,3
9034,3
9049,3
9057,3
9061,3
9065,3
9097,3
9098,3
9113,3
9121,3
9125,3
9129,3
9161,3
9162,3
9177,3
9185,3
9189,3
9193,3
9238,3
9366,3
9594,3
9633,3
9713,3
10282,3
10505,3
10521,3
10537,3
10553,3
10569,3
10585,3
10601,3
10617,3
10633,3
10649,3
10665,3
10681,3
10697,3
10713,3
10729,3
10745,3
10814,3
10878,3
10942,3
11006,3
11030,3
11042,3
11046,3
11062,3
11094,3
11106,3
11126,3
11158,3
11190,3
11254,3
11317,3
11353,3
11449,3
11469,3
11501,3
11525,3
11550,3
11566,3
11569,3
11577,3
11582,3
11589,3
11605,3
11630,3
11633,3
11653,3
11669,3
11678,3
11694,3
11697,3
11701,3
11710,3
11717,3
11729,3
11733,3
11758,3
11789,3
11830,3
11917,3
11958,3
11965,3
12013,3
12033,3
12057,3
12065,3
12074,3
12090,3
12129,3
12137,3
12138,3
12145,3
12153,3
12154,3
12186,3
12193,3
12201,3
12202,3
12209,3
12218,3
12257,3
12266,3
12273,3
12282,3
12346,3
12474,3
12518,3
12538,3
12558,3
13077,3
13129,3
13314,3
13361,3
13374,3
13378,3
13438,3
13442,3
13594,3
13625,3
13658,3
13689,3
13722,3
13753,3
13770,3
13786,3
13813,3
13817,3
13833,3
13834,3
13898,3
13961,3
13962,3
14025,3
14026,3
14321,3
14374,3
14454,3
14502,3
14518,3
14566,3
14585,3
14781,3
14833,3
14837,3
14874,3
14958,3
14970,3
15041,3
15086,3
15113,3
15129,3
15145,3
15161,3
15173,3
15177,3
15189,3
15193,3
15205,3
15209,3
15225,3
15237,3
15241,3
15257,3
15273,3
15289,3
15305,3
15321,3
15337,3
15353,3
15365,3
15617,3
15721,3
15845,3
15913,3
15997,3
16001,3
16045,3
16057,3
16093,3
16097,3
16149,3
16153,3
16157,3
16161,3
16169,3
16201,3
16205,3
16213,3
16221,3
16249,3
16253,3
16261,3
16265,3
16305,3
16309,3
16317,3
16337,3
16357,3
16361,3
16369,3
16394,3
16397,3
16410,3
16445,3
16458,3
16474,3
16497,3
16541,3
16649,3
16665,3
16681,3
16697,3
16705,3
16713,3
16729,3
16745,3
16761,3
16777,3
16785,3
16789,3
16793,3
16805,3
16809,3
16817,3
16821,3
16825,3
16833,3
16837,3
16841,3
16849,3
16857,3
16873,3
16881,3
16885,3
16889,3
16905,3
16909,3
16913,3
16929,3
16933,3
16937,3
16941,3
16973,3
16977,3
16993,3
16997,3
17001,3
17037,3
17045,3
17057,3
17061,3
17065,3
17069,3
17101,3
17113,3
17121,3
17125,3
17129,3
17133,3
17157,3
17161,3
17165,3
17174,3
17185,3
17189,3
17193,3
17197,3
17221,3
17225,3
17237,3
17241,3
17245,3
17249,3
17253,3
17285,3
17289,3
17293,3
17301,3
17313,3
17317,3
17321,3
17325,3
17349,3
17353,3
17357,3
17361,3
17365,3
17369,3
17377,3
17385,3
17389,3
17409,3
17418,3
17437,3
17441,3
17445,3
17449,3
17473,3
17501,3
17505,3
17537,3
17565,3
17569,3
17601,3
17613,3
17629,3
17633,3
17669,3
17670,3
17681,3
17685,3
17689,3
17693,3
17729,3
17745,3
17749,3
17753,3
17757,3
17769,3
17773,3
17809,3
17813,3
17817,3
17821,3
17829,3
17873,3
17877,3
17881,3
17885,3
17897,3
17965,3
18009,3
18021,3
18029,3
18065,3
18069,3
18073,3
18093,3
18125,3
18129,3
18133,3
18137,3
18149,3
18157,3
18185,3
18186,3
18193,3
18197,3
18201,3
18209,3
18213,3
18217,3
18249,3
18250,3
18265,3
18273,3
18277,3
18281,3
18313,3
18314,3
18321,3
18325,3
18329,3
18337,3
18341,3
18345,3
18377,3
18378,3
18393,3
18401,3
18405,3
18409,3
18518,3
18938,3
19110,3
19521,3
19613,3
19677,3
19721,3
19737,3
19753,3
19769,3
19785,3
19801,3
19817,3
19833,3
19842,3
19849,3
19865,3
19881,3
19897,3
19906,3
19913,3
19929,3
19945,3
19961,3
19998,3
20010,3
20030,3
20074,3
20094,3
20138,3
20158,3
20202,3
20222,3
20278,3
20322,3
20342,3
20374,3
20386,3
20406,3
20438,3
20450,3
20470,3
20505,3
20517,3
20533,3
20581,3
20589,3
20597,3
20621,3
20709,3
20773,3
20782,3
20798,3
20814,3
20821,3
20837,3
20846,3
20897,3
20974,3
21290,3
21305,3
21306,3
21354,3
21370,3
21418,3
21434,3
21482,3
21498,3
21530,3
21562,3
21594,3
21625,3
21626,3
21658,3
21662,3
21674,3
21690,3
21722,3
21726,3
21738,3
21754,3
21806,3
21870,3
21930,3
21934,3
22289,3
22397,3
22409,3
22530,3
22590,3
22594,3
22778,3
22782,3
22794,3
22809,3
22810,3
22841,3
22874,3
22905,3
22938,3
22969,3
22986,3
23002,3
23018,3
23033,3
23050,3
23101,3
23114,3
23177,3
23178,3
23241,3
23242,3
23289,3
23349,3
23574,3
23590,3
23618,3
23622,3
23654,3
23661,3
23670,3
23686,3
23845,3
23861,3
23913,3
23929,3
23989,3
24017,3
24037,3
24053,3
24074,3
24110,3
24238,3
24241,3
24257,3
24273,3
24305,3
24329,3
24345,3
24361,3
24369,3
24377,3
24393,3
24409,3
24425,3
24437,3
24441,3
24457,3
24473,3
24489,3
24497,3
24505,3
24517,3
24521,3
24537,3
24545,3
24553,3
24561,3
24569,3
24597,3
24605,3
24617,3
24621,3
24641,3
24649,3
24653,3
24657,3
24733,3
24877,3
24882,3
24969,3
25065,3
25069,3
25074,3
25185,3
25189,3
25193,3
25197,3
25237,3
25245,3
25257,3
25261,3
25301,3
25309,3
25313,3
25317,3
25321,3
25325,3
25345,3
25493,3
25709,3
25713,3
25717,3
25729,3
25741,3
25818,3
25829,3
25857,3
25861,3
25865,3
25881,3
25897,3
25913,3
25929,3
25945,3
25953,3
25961,3
25977,3
25993,3
26001,3
26009,3
26025,3
26033,3
26037,3
26041,3
26049,3
26057,3
26065,3
26073,3
26089,3
26105,3
26145,3
26149,3
26153,3
26157,3
26189,3
26209,3
26213,3
26217,3
26221,3
26265,3
26269,3
26273,3
26285,3
26317,3
26349,3
26373,3
26377,3
26381,3
26437,3
26441,3
26465,3
26469,3
26501,3
26509,3
26529,3
26569,3
26593,3
26625,3
26657,3
26689,3
26717,3
26721,3
26753,3
26785,3
26817,3
26818,3
26845,3
26849,3
26921,3
26925,3
26961,3
26969,3
26985,3
26989,3
27010,3
27029,3
27053,3
27077,3
27089,3
27093,3
27097,3
27101,3
27117,3
27161,3
27173,3
27181,3
27221,3
27225,3
27229,3
27237,3
27245,3
27289,3
27309,3
27349,3
27353,3
27373,3
27401,3
27402,3
27417,3
27425,3
27429,3
27433,3
27465,3
27466,3
27473,3
27477,3
27481,3
27489,3
27493,3
27497,3
27529,3
27530,3
27537,3
27541,3
27545,3
27553,3
27561,3
27593,3
27594,3
27609,3
27617,3
27621,3
27625,3
28122,3
28274,3
28278,3
28322,3
28338,3
28402,3
28510,3
28578,3
28582,3
28701,3
28842,3
28930,3
28937,3
28953,3
28969,3
28985,3
29001,3
29017,3
29033,3
29049,3
29058,3
29065,3
29081,3
29097,3
29113,3
29122,3
29129,3
29145,3
29161,3
29177,3
29246,3
29366,3
29374,3
29438,3
29462,3
29474,3
29494,3
29526,3
29538,3
29590,3
29594,3
29602,3
29622,3
29642,3
29646,3
29654,3
29686,3
29737,3
29837,3
29917,3
29966,3
29973,3
29989,3
29998,3
30014,3
30062,3
30117,3
30126,3
30190,3
30390,3
30434,3
30505,3
30506,3
30522,3
30570,3
30586,3
30634,3
30649,3
30650,3
30698,3
30713,3
30714,3
30750,3
30777,3
30778,3
30810,3
30814,3
30826,3
30841,3
30842,3
30874,3
30878,3
30890,3
30954,3
30969,3
30970,3
31022,3
31082,3
31150,3
31210,3
31214,3
31293,3
31625,3
31685,3
31810,3
31874,3
31934,3
32010,3
32026,3
32057,3
32074,3
32090,3
32121,3
32138,3
32154,3
32170,3
32185,3
32202,3
32218,3
32249,3
32265,3
32266,3
32294,3
32329,3
32330,3
32393,3
32394,3
32457,3
32458,3
32770,3
32774,3
32790,3
32854,3
32886,3
32918,3
32950,3
33014,3
33193,3
33213,3
33257,3
33269,3
33277,3
33345,3
33445,3
33454,3
33505,3
33541,3
33545,3
33553,3
33557,3
33561,3
33573,3
33577,3
33589,3
33593,3
33605,3
33609,3
33625,3
33641,3
33649,3
33657,3
33669,3
33673,3
33685,3
33689,3
33705,3
33721,3
33733,3
33737,3
33753,3
33769,3
33777,3
33785,3
33817,3
33821,3
33857,3
33893,3
33897,3
33937,3
33978,3
33985,3
33989,3
34001,3
34049,3
34053,3
34110,3
34133,3
34245,3
34358,3
34385,3
34397,3
34405,3
34418,3
34422,3
34486,3
34665,3
34669,3
34689,3
34693,3
34753,3
34769,3
34777,3
34849,3
34853,3
34925,3
34929,3
35025,3
35077,3
35081,3
35097,3
35113,3
35129,3
35137,3
35145,3
35153,3
35161,3
35177,3
35193,3
35209,3
35217,3
35225,3
35241,3
35257,3
35265,3
35269,3
35273,3
35289,3
35305,3
35321,3
35361,3
35365,3
35425,3
35437,3
35489,3
35493,3
35497,3
35557,3
35561,3
35565,3
35593,3
35617,3
35629,3
35653,3
35681,3
35685,3
35721,3
35749,3
35753,3
35757,3
35809,3
35813,3
35817,3
35821,3
35881,3
35905,3
35917,3
35929,3
35933,3
35969,3
36009,3
36033,3
36049,3
36065,3
36073,3
36169,3
36177,3
36261,3
36265,3
36269,3
36289,3
36385,3
36389,3
36569,3
36581,3
36585,3
36589,3
36617,3
36618,3
36633,3
36645,3
36649,3
36681,3
36682,3
36689,3
36693,3
36697,3
36705,3
36713,3
36745,3
36746,3
36761,3
36777,3
36809,3
36810,3
36817,3
36825,3
36841,3
37146,3
37210,3
37589,3
37593,3
37614,3
37902,3
38045,3
38109,3
38146,3
38153,3
38169,3
38185,3
38201,3
38210,3
38217,3
38233,3
38249,3
38265,3
38281,3
38297,3
38313,3
38329,3
38338,3
38345,3
38361,3
38377,3
38393,3
38526,3
38654,3
38678,3
38682,3
38690,3
38710,3
38774,3
38806,3
38838,3
38902,3
38906,3
38937,3
38965,3
38989,3
39001,3
39013,3
39093,3
39097,3
39101,3
39141,3
39214,3
39225,3
39406,3
39578,3
39606,3
39629,3
39642,3
39721,3
39722,3
39738,3
39765,3
39786,3
39793,3
39801,3
39802,3
39825,3
39833,3
39841,3
39850,3
39866,3
39913,3
39914,3
39930,3
39993,3
39994,3
40090,3
40094,3
40121,3
40122,3
40185,3
40186,3
40234,3
40469,3
40585,3
40729,3
40761,3
40765,3
40821,3
40829,3
40962,3
41026,3
41057,3
41090,3
41154,3
41233,3
41242,3
41273,3
41306,3
41337,3
41370,3
41401,3
41434,3
41465,3
41482,3
41546,3
41593,3
41597,3
41609,3
41610,3
41649,3
41673,3
41674,3
41785,3
41790,3
41841,3
41877,3
41953,3
41969,3
41977,3
41982,3
41990,3
42102,3
42118,3
42134,3
42166,3
42182,3
42198,3
42230,3
42281,3
42529,3
42542,3
42561,3
42570,3
42577,3
42673,3
42734,3
42761,3
42777,3
42789,3
42793,3
42809,3
42825,3
42841,3
42857,3
42873,3
42885,3
42889,3
42905,3
42921,3
42937,3
42953,3
42969,3
42985,3
43001,3
43037,3
43157,3
43225,3
43229,3
43273,3
43378,3
43510,3
43541,3
43574,3
43605,3
43638,3
43733,3
43741,3
43753,3
43757,3
43793,3
43797,3
43801,3
43805,3
43809,3
43825,3
43857,3
43865,3
43881,3
43885,3
43905,3
43909,3
43913,3
43981,3
43985,3
44001,3
44013,3
44065,3
44069,3
44106,3
44129,3
44133,3
44161,3
44213,3
44225,3
44253,3
44297,3
44313,3
44329,3
44345,3
44357,3
44361,3
44377,3
44393,3
44409,3
44421,3
44425,3
44441,3
44457,3
44473,3
44485,3
44489,3
44505,3
44521,3
44537,3
44553,3
44557,3
44565,3
44573,3
44577,3
44585,3
44589,3
44621,3
44641,3
44645,3
44649,3
44653,3
44705,3
44709,3
44713,3
44717,3
44766,3
44769,3
44773,3
44781,3
44809,3
44813,3
44829,3
44833,3
44837,3
44841,3
44845,3
44865,3
44873,3
44881,3
44893,3
44897,3
44901,3
44905,3
44909,3
44941,3
44945,3
44949,3
44961,3
44965,3
45001,3
45005,3
45009,3
45013,3
45017,3
45021,3
45025,3
45029,3
45033,3
45057,3
45069,3
45073,3
45081,3
45085,3
45089,3
45093,3
45097,3
45121,3
45133,3
45137,3
45145,3
45149,3
45153,3
45157,3
45161,3
45201,3
45209,3
45213,3
45249,3
45289,3
45333,3
45337,3
45341,3
45421,3
45549,3
45589,3
45593,3
45605,3
45609,3
45613,3
45649,3
45673,3
45677,3
45721,3
45729,3
45733,3
45737,3
45741,3
45793,3
45801,3
45805,3
45833,3
45834,3
45849,3
45857,3
45865,3
45897,3
45898,3
45905,3
45909,3
45913,3
45921,3
45929,3
45961,3
45962,3
45969,3
45973,3
45977,3
45985,3
45989,3
45993,3
46025,3
46026,3
46033,3
46037,3
46041,3
46049,3
46053,3
46057,3
46169,3
46209,3
46213,3
46217,3
46221,3
46225,3
46229,3
46233,3
46237,3
46241,3
46245,3
46249,3
46253,3
46261,3
46265,3
46269,3
46385,3
46426,3
46429,3
46465,3
46469,3
46473,3
46477,3
46481,3
46485,3
46489,3
46490,3
46493,3
46501,3
46502,3
46505,3
46506,3
46510,3
46513,3
46518,3
46521,3
46525,3
46609,3
46621,3
46642,3
46646,3
46721,3
46725,3
46729,3
46733,3
46737,3
46741,3
46745,3
46749,3
46754,3
46757,3
46758,3
46762,3
46766,3
46770,3
46774,3
46781,3
46929,3
46933,3
46977,3
46981,3
46985,3
46989,3
46993,3
46997,3
47001,3
47005,3
47010,3
47022,3
47026,3
47030,3
47033,3
47034,3
47233,3
47237,3
47241,3
47245,3
47249,3
47250,3
47254,3
47257,3
47258,3
47261,3
47262,3
47266,3
47270,3
47273,3
47278,3
47362,3
47369,3
47385,3
47401,3
47417,3
47433,3
47449,3
47465,3
47481,3
47489,3
47493,3
47497,3
47505,3
47506,3
47509,3
47510,3
47513,3
47522,3
47525,3
47529,3
47537,3
47541,3
47545,3
47646,3
47678,3
47722,3
47726,3
47738,3
47749,3
47753,3
47757,3
47762,3
47766,3
47778,3
47785,3
47786,3
47790,3
47802,3
47805,3
47806,3
47894,3
47906,3
47910,3
47922,3
47926,3
47946,3
47950,3
47958,3
47970,3
47978,3
47986,3
47990,3
48001,3
48006,3
48010,3
48014,3
48018,3
48021,3
48022,3
48025,3
48026,3
48030,3
48033,3
48034,3
48038,3
48041,3
48042,3
48049,3
48050,3
48053,3
48054,3
48057,3
48058,3
48153,3
48173,3
48189,3
48210,3
48217,3
48245,3
48249,3
48257,3
48258,3
48261,3
48265,3
48269,3
48274,3
48277,3
48281,3
48285,3
48290,3
48293,3
48297,3
48301,3
48305,3
48309,3
48313,3
48317,3
48389,3
48401,3
48405,3
48414,3
48421,3
48430,3
48437,3
48441,3
48446,3
48453,3
48462,3
48478,3
48481,3
48494,3
48497,3
48505,3
48510,3
48513,3
48517,3
48526,3
48529,3
48533,3
48537,3
48541,3
48542,3
48545,3
48549,3
48553,3
48557,3
48558,3
48561,3
48565,3
48569,3
48574,3
48653,3
48685,3
48717,3
48749,3
48781,3
48786,3
48790,3
48793,3
48794,3
48797,3
48802,3
48806,3
48809,3
48813,3
48821,3
48825,3
48829,3
48921,3
48933,3
48938,3
48953,3
48954,3
48961,3
49002,3
49009,3
49017,3
49018,3
49025,3
49029,3
49041,3
49045,3
49057,3
49061,3
49065,3
49066,3
49073,3
49082,3
49210,3
49242,3
49273,3
49274,3
49282,3
49286,3
49290,3
49298,3
49302,3
49306,3
49309,3
49314,3
49318,3
49321,3
49322,3
49325,3
49337,3
49338,3
49341,3
49538,3
49542,3
49545,3
49546,3
49549,3
49553,3
49562,3
49569,3
49585,3
49589,3
49793,3
49797,3
49801,3
49805,3
49809,3
49813,3
49817,3
49821,3
49825,3
49829,3
49833,3
49837,3
49845,3
49853,3
49973,3
50049,3
50053,3
50057,3
50061,3
50065,3
50069,3
50073,3
50077,3
50081,3
50085,3
50089,3
50093,3
50097,3
50101,3
50105,3
50109,3
50178,3
50306,3
50313,3
50317,3
50322,3
50329,3
50333,3
50337,3
50342,3
50346,3
50349,3
50353,3
50358,3
50362,3
50366,3
50458,3
50474,3
50485,3
50489,3
50497,3
50506,3
50521,3
50522,3
50545,3
50553,3
50561,3
50577,3
50582,3
50586,3
50593,3
50597,3
50609,3
50613,3
50617,3
50698,3
50761,3
50762,3
50817,3
50821,3
50822,3
50825,3
50826,3
50829,3
50833,3
50834,3
50838,3
50842,3
50845,3
50849,3
50853,3
50854,3
50857,3
50861,3
50865,3
50870,3
50873,3
50877,3
50961,3
50965,3
50969,3
50977,3
50981,3
50993,3
50997,3
51029,3
51033,3
51041,3
51045,3
51061,3
51065,3
51073,3
51077,3
51081,3
51085,3
51089,3
51093,3
51097,3
51102,3
51105,3
51109,3
51113,3
51118,3
51121,3
51125,3
51129,3
51134,3
51202,3
51206,3
51245,3
51254,3
51270,3
51302,3
51318,3
51333,3
51337,3
51341,3
51346,3
51349,3
51353,3
51357,3
51362,3
51365,3
51369,3
51373,3
51378,3
51381,3
51382,3
51385,3
51389,3
51497,3
51501,3
51505,3
51585,3
51589,3
51593,3
51597,3
51601,3
51605,3
51609,3
51613,3
51617,3
51621,3
51625,3
51629,3
51633,3
51637,3
51641,3
51645,3
51722,3
51749,3
51754,3
51758,3
51822,3
51841,3
51846,3
51850,3
51854,3
51857,3
51861,3
51865,3
51866,3
51869,3
51870,3
51873,3
51877,3
51882,3
51885,3
51886,3
51889,3
51893,3
51897,3
51898,3
51901,3
51977,3
51989,3
51993,3
52009,3
52025,3
52041,3
52057,3
52073,3
52089,3
52097,3
52101,3
52105,3
52113,3
52117,3
52121,3
52129,3
52133,3
52137,3
52145,3
52149,3
52153,3
52249,3
52353,3
52357,3
52361,3
52365,3
52369,3
52373,3
52377,3
52381,3
52385,3
52389,3
52393,3
52397,3
52401,3
52405,3
52409,3
52410,3
52413,3
52414,3
52497,3
52534,3
52557,3
52561,3
52565,3
52569,3
52577,3
52581,3
52585,3
52589,3
52609,3
52613,3
52617,3
52621,3
52625,3
52629,3
52633,3
52637,3
52641,3
52645,3
52649,3
52653,3
52657,3
52661,3
52665,3
52666,3
52669,3
52670,3
52765,3
52773,3
52821,3
52865,3
52869,3
52873,3
52877,3
52881,3
52885,3
52889,3
52893,3
52897,3
52901,3
52905,3
52909,3
52913,3
52914,3
52917,3
52921,3
52925,3
53009,3
53017,3
53025,3
53037,3
53049,3
53061,3
53065,3
53069,3
53073,3
53077,3
53101,3
53113,3
53117,3
53121,3
53125,3
53129,3
53133,3
53137,3
53141,3
53145,3
53149,3
53153,3
53157,3
53161,3
53165,3
53169,3
53173,3
53177,3
53181,3
53249,3
53277,3
53293,3
53297,3
53313,3
53322,3
53329,3
53341,3
53357,3
53365,3
53373,3
53377,3
53381,3
53385,3
53386,3
53389,3
53393,3
53397,3
53401,3
53405,3
53409,3
53413,3
53417,3
53421,3
53425,3
53429,3
53433,3
53437,3
53513,3
53521,3
53525,3
53529,3
53545,3
53561,3
53569,3
53577,3
53585,3
53589,3
53593,3
53605,3
53609,3
53625,3
53633,3
53637,3
53641,3
53649,3
53653,3
53657,3
53665,3
53669,3
53673,3
53681,3
53685,3
53689,3
53769,3
53773,3
53793,3
53797,3
53801,3
53805,3
53837,3
53845,3
53857,3
53861,3
53869,3
53889,3
53890,3
53893,3
53894,3
53897,3
53898,3
53901,3
53902,3
53905,3
53909,3
53913,3
53917,3
53921,3
53925,3
53929,3
53933,3
54021,3
54025,3
54029,3
54033,3
54037,3
54049,3
54053,3
54061,3
54085,3
54089,3
54097,3
54101,3
54113,3
54117,3
54145,3
54146,3
54149,3
54150,3
54153,3
54154,3
54157,3
54161,3
54165,3
54169,3
54173,3
54177,3
54181,3
54185,3
54189,3
54285,3
54289,3
54337,3
54338,3
54373,3
54401,3
54405,3
54406,3
54410,3
54413,3
54417,3
54421,3
54422,3
54425,3
54426,3
54429,3
54430,3
54433,3
54437,3
54441,3
54445,3
54542,3
54557,3
54565,3
54569,3
54573,3
54609,3
54637,3
54657,3
54661,3
54662,3
54665,3
54666,3
54669,3
54673,3
54674,3
54677,3
54678,3
54681,3
54685,3
54689,3
54693,3
54697,3
54701,3
54797,3
54809,3
54817,3
54821,3
54825,3
54829,3
54861,3
54865,3
54869,3
54873,3
54881,3
54885,3
54889,3
54893,3
54913,3
54917,3
54918,3
54922,3
54925,3
54929,3
54933,3
54937,3
54938,3
54941,3
54942,3
54945,3
54949,3
54953,3
54957,3
55049,3
55050,3
55061,3
55062,3
55065,3
55073,3
55077,3
55081,3
55113,3
55114,3
55129,3
55137,3
55141,3
55145,3
55169,3
55173,3
55174,3
55178,3
55185,3
55186,3
55189,3
55190,3
55193,3
55201,3
55205,3
94,3
210,3
218,3
242,3
250,3
370,3
538,3
570,3
702,3
734,3
798,3
954,3
1022,3
1106,3
1334,3
1338,3
1370,3
1394,3
1502,3
1538,3
1810,3
1811,3
1822,3
1823,3
1842,3
1843,3
1875,3
1887,3
1894,3
1906,3
1910,3
1919,3
1926,3
1951,3
1954,3
1963,3
1979,3
1983,3
2015,3
2018,3
2038,3
2042,3
2047,3
2079,3
2082,3
2114,3
2166,3
2171,3
2190,3
2198,3
2202,3
2214,3
2218,3
2230,3
2274,3
2275,3
2298,3
2310,3
2398,3
2406,3
2407,3
2426,3
2438,3
2439,3
2446,3
2458,3
2470,3
2502,3
2534,3
2566,3
2642,3
2662,3
2670,3
2679,3
2694,3
2702,3
2710,3
2726,3
2742,3
2754,3
2774,3
2798,3
2850,3
2886,3
2902,3
2906,3
2914,3
2934,3
2935,3
3031,3
3054,3
3062,3
3082,3
3086,3
3087,3
3118,3
3119,3
3146,3
3147,3
3151,3
3159,3
3178,3
3179,3
3182,3
3183,3
3191,3
3211,3
3243,3
3247,3
3275,3
3278,3
3279,3
3307,3
3311,3
3323,3
3362,3
3363,3
3394,3
3395,3
3458,3
3459,3
3491,3
3555,3
3559,3
3579,3
3826,3
3830,3
3842,3
3851,3
3858,3
3862,3
3866,3
3874,3
3875,3
3879,3
3882,3
3883,3
3886,3
3887,3
3890,3
3894,3
3895,3
3898,3
3899,3
3902,3
3903,3
3906,3
3911,3
3914,3
3918,3
3922,3
3927,3
3930,3
3931,3
3934,3
3935,3
3938,3
3959,3
3963,3
3966,3
3967,3
3970,3
3974,3
3975,3
3978,3
3979,3
3983,3
3986,3
3987,3
3990,3
3991,3
3994,3
3998,3
4010,3
4022,3
4026,3
4030,3
4031,3
4034,3
4038,3
4039,3
4042,3
4058,3
4059,3
4062,3
4066,3
4070,3
4071,3
4074,3
4075,3
4082,3
4083,3
4086,3
4090,3
4091,3
4094,3
4095,3
4098,3
4102,3
4107,3
4110,3
4111,3
4115,3
4119,3
4122,3
4123,3
4126,3
4127,3
4130,3
4134,3
4138,3
4139,3
4147,3
4150,3
4151,3
4154,3
4155,3
4158,3
4159,3
4163,3
4166,3
4190,3
4191,3
4198,3
4203,3
4206,3
4222,3
4223,3
4226,3
4227,3
4230,3
4231,3
4234,3
4235,3
4238,3
4239,3
4242,3
4243,3
4246,3
4247,3
4250,3
4251,3
4254,3
4255,3
4278,3
4279,3
4307,3
4310,3
4311,3
4322,3
4323,3
4326,3
4327,3
4330,3
4331,3
4334,3
4335,3
4338,3
4339,3
4343,3
4350,3
4351,3
4354,3
4374,3
4386,3
4399,3
4406,3
4418,3
4438,3
4450,3
4458,3
4459,3
4470,3
4482,3
4490,3
4491,3
4503,3
4514,3
4534,3
4546,3
4554,3
4555,3
4566,3
4578,3
4598,3
4662,3
4695,3
4854,3
4862,3
4866,3
4870,3
4871,3
4874,3
4875,3
4878,3
4882,3
4883,3
4886,3
4890,3
4894,3
4895,3
4898,3
4907,3
4914,3
4915,3
